"TrustName.x","path_abx","fyear","nons"
"trust_36","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",85.859140730463
"trust_37","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",88.7384754605591
"trust_38","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",48.909149854444
"trust_39","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",71.8091808957979
"trust_40","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",48.6705572577193
"trust_41","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",98.8708860939369
"trust_42","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",6.47511295974255
"trust_43","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",15.7662777928635
"trust_44","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",78.5348618403077
"trust_45","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",54.2188289808109
"trust_46","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",41.6547345230356
"trust_47","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",99.8882649000734
"trust_48","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",25.5673117004335
"trust_49","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",50.7875671144575
"trust_50","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",7.89711775723845
"trust_51","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",81.3668364426121
"trust_52","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",38.2179160136729
"trust_53","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",80.2182707935572
"trust_54","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",19.7923636762425
"trust_55","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",94.6399770211428
"trust_56","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",34.5672474242747
"trust_57","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",52.2050247294828
"trust_58","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",11.1688006436452
"trust_59","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",88.5974851204082
"trust_60","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",95.425497321412
"trust_61","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",4.03807631228119
"trust_62","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",49.36161886435
"trust_63","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",22.6063704816625
"trust_64","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",85.8800339279696
"trust_65","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",53.093573381193
"trust_66","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",0.46381508000195
"trust_67","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",27.7560080168769
"trust_68","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",32.5203143060207
"trust_69","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",58.8706276612356
"trust_70","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",24.9684700742364
"trust_71","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",4.31172808166593
"trust_72","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",11.0678787576035
"trust_73","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",70.3753812005743
"trust_74","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",93.9021238824353
"trust_75","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",31.1169018037617
"trust_76","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",7.84929301589727
"trust_77","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",32.1744091343135
"trust_78","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",62.4905536882579
"trust_79","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",44.0241849515587
"trust_80","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",80.1345300627872
"trust_81","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",27.9283805051818
"trust_82","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",57.0713193388656
"trust_83","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",4.21280120499432
"trust_84","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",19.0717455465347
"trust_85","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",72.7086470695212
"trust_86","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",82.6690050307661
"trust_87","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",51.0721075348556
"trust_88","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",56.7726165754721
"trust_89","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",0.115581974387169
"trust_90","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",14.3778103170916
"trust_91","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",86.5967083023861
"trust_92","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",8.25610605534166
"trust_93","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",24.4570682058111
"trust_94","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",98.154315748252
"trust_95","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",57.758127944544
"trust_96","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",24.872636445798
"trust_97","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",61.4953953772783
"trust_98","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",3.17573207430542
"trust_99","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",14.6423544269055
"trust_100","KLEBSIELLA SP._CIPROFLOXACIN","2016-2017",70.3072973992676
"trust_1","KLEBSIELLA SP._GENTAMICIN","2016-2017",6.5560708520934
"trust_2","KLEBSIELLA SP._GENTAMICIN","2016-2017",62.1807062299922
"trust_3","KLEBSIELLA SP._GENTAMICIN","2016-2017",93.7327365390956
"trust_4","KLEBSIELLA SP._GENTAMICIN","2016-2017",8.78946147859097
"trust_5","KLEBSIELLA SP._GENTAMICIN","2016-2017",97.2803509328514
"trust_6","KLEBSIELLA SP._GENTAMICIN","2016-2017",2.60107105132192
"trust_7","KLEBSIELLA SP._GENTAMICIN","2016-2017",72.5227952003479
"trust_8","KLEBSIELLA SP._GENTAMICIN","2016-2017",45.3706391621381
"trust_9","KLEBSIELLA SP._GENTAMICIN","2016-2017",56.6182404989377
"trust_10","KLEBSIELLA SP._GENTAMICIN","2016-2017",87.273104628548
"trust_11","KLEBSIELLA SP._GENTAMICIN","2016-2017",55.456317961216
"trust_12","KLEBSIELLA SP._GENTAMICIN","2016-2017",73.7652207259089
"trust_13","KLEBSIELLA SP._GENTAMICIN","2016-2017",62.312916200608
"trust_14","KLEBSIELLA SP._GENTAMICIN","2016-2017",31.1028405791149
"trust_15","KLEBSIELLA SP._GENTAMICIN","2016-2017",39.2196484608576
"trust_16","KLEBSIELLA SP._GENTAMICIN","2016-2017",20.2087455429137
"trust_17","KLEBSIELLA SP._GENTAMICIN","2016-2017",85.2780389599502
"trust_18","KLEBSIELLA SP._GENTAMICIN","2016-2017",60.6830150820315
"trust_19","KLEBSIELLA SP._GENTAMICIN","2016-2017",75.609801383689
"trust_20","KLEBSIELLA SP._GENTAMICIN","2016-2017",56.2516808742657
"trust_21","KLEBSIELLA SP._GENTAMICIN","2016-2017",27.5899012805894
"trust_22","KLEBSIELLA SP._GENTAMICIN","2016-2017",73.5558403655887
"trust_23","KLEBSIELLA SP._GENTAMICIN","2016-2017",54.9279793864116
"trust_24","KLEBSIELLA SP._GENTAMICIN","2016-2017",34.6127043943852
"trust_25","KLEBSIELLA SP._GENTAMICIN","2016-2017",51.4965634793043
"trust_26","KLEBSIELLA SP._GENTAMICIN","2016-2017",81.5767947584391
"trust_27","KLEBSIELLA SP._GENTAMICIN","2016-2017",52.6272569317371
"trust_28","KLEBSIELLA SP._GENTAMICIN","2016-2017",20.3040049877018
"trust_29","KLEBSIELLA SP._GENTAMICIN","2016-2017",84.8107680445537
"trust_30","KLEBSIELLA SP._GENTAMICIN","2016-2017",37.0494215050712
"trust_31","KLEBSIELLA SP._GENTAMICIN","2016-2017",30.3325170883909
"trust_32","KLEBSIELLA SP._GENTAMICIN","2016-2017",77.0597046939656
"trust_33","KLEBSIELLA SP._GENTAMICIN","2016-2017",73.3448554994538
"trust_34","KLEBSIELLA SP._GENTAMICIN","2016-2017",83.8905998272821
"trust_35","KLEBSIELLA SP._GENTAMICIN","2016-2017",56.9048842415214
"trust_36","KLEBSIELLA SP._GENTAMICIN","2016-2017",2.628083829768
"trust_37","KLEBSIELLA SP._GENTAMICIN","2016-2017",48.6127228243276
"trust_38","KLEBSIELLA SP._GENTAMICIN","2016-2017",54.2681032791734
"trust_39","KLEBSIELLA SP._GENTAMICIN","2016-2017",83.6660116910934
"trust_40","KLEBSIELLA SP._GENTAMICIN","2016-2017",72.8664538124576
"trust_41","KLEBSIELLA SP._GENTAMICIN","2016-2017",55.5113806854934
"trust_42","KLEBSIELLA SP._GENTAMICIN","2016-2017",7.34143974259496
"trust_43","KLEBSIELLA SP._GENTAMICIN","2016-2017",13.6502299224958
"trust_44","KLEBSIELLA SP._GENTAMICIN","2016-2017",68.4608696261421
"trust_45","KLEBSIELLA SP._GENTAMICIN","2016-2017",9.96219362132251
"trust_46","KLEBSIELLA SP._GENTAMICIN","2016-2017",20.3785905148834
"trust_47","KLEBSIELLA SP._GENTAMICIN","2016-2017",36.5980138303712
"trust_48","KLEBSIELLA SP._GENTAMICIN","2016-2017",84.6195757621899
"trust_49","KLEBSIELLA SP._GENTAMICIN","2016-2017",23.6872595502064
"trust_50","KLEBSIELLA SP._GENTAMICIN","2016-2017",70.4877850599587
"trust_51","KLEBSIELLA SP._GENTAMICIN","2016-2017",10.7608830789104
"trust_52","KLEBSIELLA SP._GENTAMICIN","2016-2017",77.9068868607283
"trust_53","KLEBSIELLA SP._GENTAMICIN","2016-2017",25.510568334721
"trust_54","KLEBSIELLA SP._GENTAMICIN","2016-2017",54.8043326009065
"trust_55","KLEBSIELLA SP._GENTAMICIN","2016-2017",3.39015207719058
"trust_56","KLEBSIELLA SP._GENTAMICIN","2016-2017",80.6109476136044
"trust_57","KLEBSIELLA SP._GENTAMICIN","2016-2017",33.7752807186916
"trust_58","KLEBSIELLA SP._GENTAMICIN","2016-2017",91.6285858023912
"trust_59","KLEBSIELLA SP._GENTAMICIN","2016-2017",35.7106417883188
"trust_60","KLEBSIELLA SP._GENTAMICIN","2016-2017",97.5365013116971
"trust_61","KLEBSIELLA SP._GENTAMICIN","2016-2017",38.4378522634506
"trust_62","KLEBSIELLA SP._GENTAMICIN","2016-2017",48.8673535175622
"trust_63","KLEBSIELLA SP._GENTAMICIN","2016-2017",49.0776231279597
"trust_64","KLEBSIELLA SP._GENTAMICIN","2016-2017",1.22546241618693
"trust_65","KLEBSIELLA SP._GENTAMICIN","2016-2017",64.1473200637847
"trust_66","KLEBSIELLA SP._GENTAMICIN","2016-2017",51.2574971653521
"trust_67","KLEBSIELLA SP._GENTAMICIN","2016-2017",32.0352118229493
"trust_68","KLEBSIELLA SP._GENTAMICIN","2016-2017",58.143315766938
"trust_69","KLEBSIELLA SP._GENTAMICIN","2016-2017",61.7344408296049
"trust_70","KLEBSIELLA SP._GENTAMICIN","2016-2017",43.8274537678808
"trust_71","KLEBSIELLA SP._GENTAMICIN","2016-2017",17.0368980616331
"trust_72","KLEBSIELLA SP._GENTAMICIN","2016-2017",71.5080496622249
"trust_73","KLEBSIELLA SP._GENTAMICIN","2016-2017",74.7786548687145
"trust_74","KLEBSIELLA SP._GENTAMICIN","2016-2017",84.3914708122611
"trust_75","KLEBSIELLA SP._GENTAMICIN","2016-2017",53.4759046975523
"trust_76","KLEBSIELLA SP._GENTAMICIN","2016-2017",30.2235261537135
"trust_77","KLEBSIELLA SP._GENTAMICIN","2016-2017",45.6518182065338
"trust_78","KLEBSIELLA SP._GENTAMICIN","2016-2017",38.4342534467578
"trust_79","KLEBSIELLA SP._GENTAMICIN","2016-2017",24.9046854674816
"trust_80","KLEBSIELLA SP._GENTAMICIN","2016-2017",65.4626744799316
"trust_81","KLEBSIELLA SP._GENTAMICIN","2016-2017",95.532370172441
"trust_82","KLEBSIELLA SP._GENTAMICIN","2016-2017",29.1082957293838
"trust_83","KLEBSIELLA SP._GENTAMICIN","2016-2017",65.0189086562023
"trust_84","KLEBSIELLA SP._GENTAMICIN","2016-2017",53.6359930876642
"trust_85","KLEBSIELLA SP._GENTAMICIN","2016-2017",59.7451866604388
"trust_86","KLEBSIELLA SP._GENTAMICIN","2016-2017",2.48982694465667
"trust_87","KLEBSIELLA SP._GENTAMICIN","2016-2017",0.484173954464495
"trust_88","KLEBSIELLA SP._GENTAMICIN","2016-2017",13.1378254387528
"trust_89","KLEBSIELLA SP._GENTAMICIN","2016-2017",2.48171037528664
"trust_90","KLEBSIELLA SP._GENTAMICIN","2016-2017",9.21294519212097
"trust_91","KLEBSIELLA SP._GENTAMICIN","2016-2017",47.5558224134147
"trust_92","KLEBSIELLA SP._GENTAMICIN","2016-2017",19.6656761225313
"trust_93","KLEBSIELLA SP._GENTAMICIN","2016-2017",81.4673948567361
"trust_94","KLEBSIELLA SP._GENTAMICIN","2016-2017",24.4059228105471
"trust_95","KLEBSIELLA SP._GENTAMICIN","2016-2017",48.8807637942955
"trust_96","KLEBSIELLA SP._GENTAMICIN","2016-2017",64.8882479639724
"trust_97","KLEBSIELLA SP._GENTAMICIN","2016-2017",15.8716470003128
"trust_98","KLEBSIELLA SP._GENTAMICIN","2016-2017",83.6977910948917
"trust_99","KLEBSIELLA SP._GENTAMICIN","2016-2017",43.6596529791132
"trust_100","KLEBSIELLA SP._GENTAMICIN","2016-2017",23.3495525084436
"trust_1","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",29.8855992034078
"trust_2","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",15.9421336837113
"trust_3","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",58.5567104164511
"trust_4","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",14.877797709778
"trust_5","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",17.9059559712186
"trust_6","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",33.9221504982561
"trust_7","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",18.390193884261
"trust_8","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",40.5541522195563
"trust_9","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",61.3559618359432
"trust_10","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",68.5671334387735
"trust_11","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",82.3525600135326
"trust_12","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",37.3982113786042
"trust_13","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",95.2841004589573
"trust_14","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",1.88321589957923
"trust_15","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",61.237497231923
"trust_16","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",46.3573763845488
"trust_17","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",35.4729620506987
"trust_18","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",88.2423028815538
"trust_19","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",7.5802858453244
"trust_20","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",88.329119165428
"trust_21","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",18.8221835764125
"trust_22","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",21.5066746808589
"trust_23","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",86.9532291544601
"trust_24","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",6.08380562625825
"trust_25","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",23.4899600734934
"trust_26","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",99.3015512824059
"trust_27","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",67.8197727771476
"trust_28","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",43.5486800502986
"trust_29","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",37.730994191952
"trust_30","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",46.118402434513
"trust_31","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",80.1851871656254
"trust_32","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",66.2966975243762
"trust_33","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",46.600366407074
"trust_34","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",5.3259436506778
"trust_35","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",23.719791835174
"trust_36","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",23.3239737572148
"trust_37","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",23.0653600767255
"trust_38","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",6.17262739688158
"trust_39","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",49.7118609258905
"trust_40","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",24.412508867681
"trust_41","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",75.8185538928956
"trust_42","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",54.7302677528933
"trust_43","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",94.8066896293312
"trust_44","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",8.61721923574805
"trust_45","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",94.7882584994659
"trust_46","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",72.2398868063465
"trust_47","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",92.2004604712129
"trust_48","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",61.3840943668038
"trust_49","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",16.0966501338407
"trust_50","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",18.294069217518
"trust_51","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",73.0183562031016
"trust_52","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",58.9525650488213
"trust_53","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",31.2482362613082
"trust_54","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",77.2794398944825
"trust_55","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",33.6298202164471
"trust_56","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",85.5676691047847
"trust_57","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",58.0528493504971
"trust_58","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",41.5722651407123
"trust_59","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",93.2572785299271
"trust_60","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",46.26988414675
"trust_61","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",9.93463299237192
"trust_62","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",46.5449363226071
"trust_63","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",98.4083857620135
"trust_64","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",92.5272865919396
"trust_65","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",43.539876351133
"trust_66","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",86.9720715796575
"trust_67","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",30.0354171777144
"trust_68","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",79.7972631175071
"trust_69","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",80.0510711967945
"trust_70","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",38.6925696162507
"trust_71","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",38.158969511278
"trust_72","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",64.5515614189208
"trust_73","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",86.1667454242706
"trust_74","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",65.6632670899853
"trust_75","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",51.6326073557138
"trust_76","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",14.8781583411619
"trust_77","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",61.2765902886167
"trust_78","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",4.19668189715594
"trust_79","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",49.8358992626891
"trust_80","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",73.9508221624419
"trust_81","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",75.3899779403582
"trust_82","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",6.30937411915511
"trust_83","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",44.2481933394447
"trust_84","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",50.0671699177474
"trust_85","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",27.0243100356311
"trust_86","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",59.8802149062976
"trust_87","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",73.583762627095
"trust_88","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",71.3577811839059
"trust_89","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",11.6492936853319
"trust_90","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",57.512061833404
"trust_91","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",79.8131987219676
"trust_92","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",23.1823796639219
"trust_93","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",72.4855825537816
"trust_94","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",83.8023197837174
"trust_95","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",11.8838570779189
"trust_96","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",95.8950396627188
"trust_97","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",74.7764584375545
"trust_98","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",81.0889478772879
"trust_99","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",18.9917723415419
"trust_100","KLEBSIELLA SP._PIPERACILLIN/TAZOBACTAM","2016-2017",2.59687774814665
"trust_1","MSSA_CLARITHROMYCIN","2016-2017",86.3782292231917
"trust_2","MSSA_CLARITHROMYCIN","2016-2017",91.9179865391925
"trust_3","MSSA_CLARITHROMYCIN","2016-2017",13.7627987889573
"trust_4","MSSA_CLARITHROMYCIN","2016-2017",47.7648621890694
"trust_5","MSSA_CLARITHROMYCIN","2016-2017",46.2961500277743
"trust_6","MSSA_CLARITHROMYCIN","2016-2017",70.0178611092269
"trust_7","MSSA_CLARITHROMYCIN","2016-2017",6.55749011784792
"trust_8","MSSA_CLARITHROMYCIN","2016-2017",73.3039993327111
"trust_9","MSSA_CLARITHROMYCIN","2016-2017",39.5931590348482
"trust_10","MSSA_CLARITHROMYCIN","2016-2017",46.1487844819203
"trust_11","MSSA_CLARITHROMYCIN","2016-2017",72.5299363257363
"trust_12","MSSA_CLARITHROMYCIN","2016-2017",47.0002647023648
"trust_13","MSSA_CLARITHROMYCIN","2016-2017",99.9523977516219
"trust_14","MSSA_CLARITHROMYCIN","2016-2017",84.5935791730881
"trust_15","MSSA_CLARITHROMYCIN","2016-2017",82.8207303769886
"trust_16","MSSA_CLARITHROMYCIN","2016-2017",76.1644344311208
"trust_17","MSSA_CLARITHROMYCIN","2016-2017",11.2106491811574
"trust_18","MSSA_CLARITHROMYCIN","2016-2017",83.8977019302547
"trust_19","MSSA_CLARITHROMYCIN","2016-2017",81.3850524136797
"trust_20","MSSA_CLARITHROMYCIN","2016-2017",99.1412194212899
"trust_21","MSSA_CLARITHROMYCIN","2016-2017",4.83145248144865
"trust_22","MSSA_CLARITHROMYCIN","2016-2017",74.6787912445143
"trust_23","MSSA_CLARITHROMYCIN","2016-2017",41.9313521590084
"trust_24","MSSA_CLARITHROMYCIN","2016-2017",58.214389719069
"trust_25","MSSA_CLARITHROMYCIN","2016-2017",83.073406224139
"trust_26","MSSA_CLARITHROMYCIN","2016-2017",1.35306273587048
"trust_27","MSSA_CLARITHROMYCIN","2016-2017",1.15217631682754
"trust_28","MSSA_CLARITHROMYCIN","2016-2017",99.6445707278326
"trust_29","MSSA_CLARITHROMYCIN","2016-2017",76.568966708146
"trust_30","MSSA_CLARITHROMYCIN","2016-2017",31.4662610646337
"trust_31","MSSA_CLARITHROMYCIN","2016-2017",81.2011744361371
"trust_32","MSSA_CLARITHROMYCIN","2016-2017",99.121921742335
"trust_33","MSSA_CLARITHROMYCIN","2016-2017",20.0759592931718
"trust_34","MSSA_CLARITHROMYCIN","2016-2017",64.6037220256403
"trust_35","MSSA_CLARITHROMYCIN","2016-2017",43.7550728907809
"trust_36","MSSA_CLARITHROMYCIN","2016-2017",93.8028261531144
"trust_37","MSSA_CLARITHROMYCIN","2016-2017",98.800330539234
"trust_38","MSSA_CLARITHROMYCIN","2016-2017",45.6319560995325
"trust_39","MSSA_CLARITHROMYCIN","2016-2017",23.0614943196997
"trust_40","MSSA_CLARITHROMYCIN","2016-2017",69.5489268517122
"trust_41","MSSA_CLARITHROMYCIN","2016-2017",55.6632344610989
"trust_42","MSSA_CLARITHROMYCIN","2016-2017",58.4710089489818
"trust_43","MSSA_CLARITHROMYCIN","2016-2017",43.3631246909499
"trust_44","MSSA_CLARITHROMYCIN","2016-2017",42.6175052765757
"trust_45","MSSA_CLARITHROMYCIN","2016-2017",59.6854395465925
"trust_46","MSSA_CLARITHROMYCIN","2016-2017",45.2085584867746
"trust_47","MSSA_CLARITHROMYCIN","2016-2017",95.6608658656478
"trust_48","MSSA_CLARITHROMYCIN","2016-2017",84.4430350000039
"trust_49","MSSA_CLARITHROMYCIN","2016-2017",22.2768602659926
"trust_50","MSSA_CLARITHROMYCIN","2016-2017",42.0170177007094
